"0N","1N","2N","3N","4N","0c","1c","2c","3c","4c"
4.54247066666667,0.641093184900985,0.715628487504957,0.908392907398275,1.11565785784931,4.54953899271544,0.648642108410852,0.750621128999984,0.941972819285057,1.11565785784931
4.54247066666667,1.2903724507598,1.96724039237987,2.65084113513274,3.65327973251111,4.55747296393055,1.32346214804188,2.11974804928196,3.02737991997533,3.65327973251111
4.54247066666667,0.799942743733825,0.828082554706743,0.984949768240668,1.194,4.56619866666667,0.840614157257198,1.20708979682591,1.27119196718607,1.194
4.54247066666667,1.91776774994606,3.33172210394033,4.54825719724983,5.13926666666667,4.919928,2.83567942802643,4.65143450271709,4.9712472715256,5.13926666666666
4.54247066666667,0.383450311504985,0.175563000244339,0.14178364800457,0.160838361807638,4.54311902907455,0.384613533957617,0.177815282669626,0.144440506031377,0.160838361807638
